program_name_en,category,program_id,university
LLM Criminology and Criminal Justice,社会学与社工,724cf1ab-10a9-42fe-bfe2-e90aa0572749,Queen's University Belfast
MSc Sociology and Global Inequality,社会学与社工,8f32d180-c0e0-4eb8-b467-ba357072e82c,Queen's University Belfast
MA in Criminology and Criminal Justice,社会学与社工,8f72d498-2d05-4a38-9dc7-b4c699ebdbad,"University of Maryland, College Park"
"MA in Criminology, Law and Society",社会学与社工,1ae77360-e352-4d44-9a60-56a7692b0a0f,University of Florida
MSc Criminology,社会学与社工,45853d20-8893-4b87-947f-aa529c9499c1,Loughborough University
MSc Social Science Research,社会学与社工,fad83f46-c7d4-4d65-8d39-0770196b9fcc,Loughborough University
Master of Social Change and Development,社会学与社工,5747776b-791b-4dd1-ba6d-348ae5d0cec2,"The University of Newcastle, Australia"
Master of Social Work (Qualifying),社会学与社工,775dd43e-16f5-4b2a-95c9-52353237b8f4,"The University of Newcastle, Australia"
Master of Social Work,社会学与社工,0377f931-f701-43e7-9c63-98ed21531947,Hong Kong Baptist University
MA Global Society,社会学与社工,81673996-78e9-46a2-b18a-5ffb1317a557,Hong Kong Baptist University
MSocSc Social Work,社会学与社工,0222d6c9-eeeb-40ba-bc78-673ae809b5c3,Hong Kong Baptist University
MSc Social Policy,社会学与社工,5744ac08-53a3-40b7-a4d7-ca508c1f288c,University of Strathclyde
MSc Social Policy (Research Methods),社会学与社工,15b58f5e-413c-44f9-ab74-fcf3160baf4c,University of Strathclyde
Master of Social Work,社会学与社工,f61fe666-8358-4bcb-b215-1db9cfb06b8c,University of Strathclyde
MSc Applied Gender Studies,社会学与社工,fc96d19d-2c36-4ce2-a8b3-95a28ebca2b8,University of Strathclyde
MSc International Social Welfare,社会学与社工,848b3a47-9b7b-4ca9-9999-8288477ada7a,University of Strathclyde
MSc Criminology & Social Policy,社会学与社工,6d2a7086-0a54-4e60-97cc-1aff09e4c5da,University of Strathclyde
MSc Health & Social Policy,社会学与社工,65405d69-9619-4e27-ac98-26a1780c7825,University of Strathclyde
MSc Criminology,社会学与社工,f4bbe719-aa0e-4c43-9012-9a732e509055,University of Surrey
MSc Criminology (Corporate Crime and Corporate Responsibility),社会学与社工,8974bfaf-19b7-44a0-a2c4-0910041e74e2,University of Surrey
MSc Criminology (Cybercrime and Cybersecurity),社会学与社工,35ca8bd2-fe81-44ca-9dc3-a9cd8a035045,University of Surrey
MSc Sociology,社会学与社工,1915836f-4a82-40eb-928e-a2ad2f2c9f7b,University of Aberdeen
MSc Anthropological Research,社会学与社工,92b490f1-8346-4821-b4b7-d1a3a6ac2ea3,University of Aberdeen
MSc Social Research Methods,社会学与社工,a375b80f-0edf-4c95-a676-b1d216bfe3ae,University of Sussex
MA Social Work,社会学与社工,c07d950b-3da9-44e0-9462-367675a741bb,University of Sussex
MA Social Development,社会学与社工,0da871b1-b378-4545-b201-8bacab0704ee,University of Sussex
"MA Power, Participation and Social Change",社会学与社工,007cb562-3676-45cf-850c-ddc052b59cc4,University of Sussex
MA Social and Political Thought,社会学与社工,b3c98e3e-b756-4636-93ee-4d84dd68d1db,University of Sussex
MA Corruption and Governance,社会学与社工,8150d942-892f-4029-b6f3-8cfd1236bfe9,University of Sussex
MA Criminology and Criminal Justice,社会学与社工,3f276073-df42-4f74-82fa-8ca7526b38c8,University of Sussex
MA Gender Studies,社会学与社工,5c4f83ae-472f-459d-bdd7-e1e5ee891c87,University of Sussex
MA Social Anthropology,社会学与社工,00dfcf33-fdfc-46dd-a5c0-967c6768b291,University of Sussex
MSocSc Criminology and Criminal Justice,社会学与社工,cca9f001-0846-4aa2-9434-0abced09544b,University of Macau
MSc Social and Behavioural Research Methods,社会学与社工,a1e5b9e8-ee62-4d19-90e8-09310ff71896,Heriot-Watt University
MSc Criminology,社会学与社工,f28588e2-d6c3-45fa-a09f-83aebc38e8df,University of Leicester
"MSc Crime, Justice and Psychology",社会学与社工,1266b065-3e96-420b-907b-177389a1e53c,University of Leicester
MS in Sociology (SOC),社会学与社工,8e7f2691-76ee-46ce-974a-169714e0d84f,Virginia Polytechnic Institute and State University (Virginia Tech)
MA in Sociology,社会学与社工,43684d05-98bf-462c-a5fb-37121c23e45c,George Washington University
MSc Social and Applied Psychology,社会学与社工,8bd25e76-5fae-4dfe-9927-5859f03da32a,University of East Anglia
MA Gender Studies,社会学与社工,0a921e1b-5398-40ee-bd6d-bdeab728d1dd,University of East Anglia
MA Social Work,社会学与社工,be70332b-3dd9-4c43-8ecf-15a4371c9921,University of East Anglia
MS in Nonprofit Management,社会学与社工,dc8009d8-c057-4ddb-835a-e589383da135,Northeastern University(United States)
MS in Criminology and Criminal Justice,社会学与社工,9db6f719-3260-47f8-95c6-b8b6164d0a45,Northeastern University(United States)
MA Criminology,社会学与社工,3e4795fb-5762-4c16-ad5a-cbc18adee072,University of Kent
MSc Social Research Methods,社会学与社工,9ee5335d-6920-462e-8938-83372305adbc,University of Kent
MA Social Work,社会学与社工,5ff94f04-a882-48df-aeba-ab52888725c1,University of Kent
MSc Social Work,社会学与社工,10b834f2-8538-4fb5-af10-adad82fb5493,University of Dundee
MSc Forensic Anthropology,社会学与社工,25f2fcce-d468-4e5a-b0d1-9014d49d73c3,University of Dundee
MSc Social Research,社会学与社工,006d3e11-948f-49fc-ac2f-6f1506dd9691,University of Dundee
MSc Global & Local Social Work,社会学与社工,b30f605f-c203-4cc7-be89-29eb6c8daff7,University of Dundee
MA Social Work,社会学与社工,d21a3b8d-5475-4ad5-a886-0817e0fa5e46,University of Essex
MA Childhood Studies,社会学与社工,b68b5899-d354-4248-b8c3-c4791b795511,University of Essex
MA Refugee Care,社会学与社工,e96db6ad-ce12-4fed-b2a3-61a7425a55ae,University of Essex
MA Sociology and Criminology,社会学与社工,79c78e4f-ae38-4661-81a2-b6460a54ce8e,University of Essex
MA Sociology,社会学与社工,3d2dc3a6-9f6c-482d-89f5-dace4d4966d7,University of Essex
MA Criminology,社会学与社工,2e7a5392-7099-4cad-977f-660e2cd413f1,University of Essex
"MA Organised Crime, Terrorism and Security",社会学与社工,7ef1b23d-b9a8-4552-818b-226e434c7e6a,University of Essex
MA Migration Studies,社会学与社工,49cf9f02-b85b-4ecd-bd9b-8487cab8b9c9,University of Essex
MSc Migration Studies,社会学与社工,7166456d-2461-4f47-9da4-3b7d63a35450,University of Essex
MA Sociological Research Methods,社会学与社工,b49847f0-6e1d-4fa7-aa7a-0cf027e665f1,University of Essex
MSc Survey Methods for Social Research,社会学与社工,8c1588c0-1aaa-4184-9375-cdf0fb45b1c7,University of Essex
"MSc Organised Crime, Terrorism and Security",社会学与社工,7a9fb9be-8921-4c2b-be34-3b3ca6143cd1,University of Essex
MSc Criminology and Socio-Legal Research,社会学与社工,4eb3f498-df40-484c-b6cf-2440aeae35cb,University of Essex
MSc Social Work,社会学与社工,0593fcca-e918-4aed-9053-8e2b0a2131ee,"Royal Holloway, University of London"
MA Social Anthropology,社会学与社工,409cf8f5-339e-4a70-868d-513b9e05eec4,"SOAS, University of London"
MSc Sustainability and Social Innovation,社会学与社工,339b9aa7-ee5e-4c67-9214-da488beda0b0,Hautes Etudes Commerciales Paris
Master of Social Work (Chinese),社会学与社工,34755040-d27b-48aa-abd5-cfc8290e728a,City University of Macau
MSc Criminology and Criminal Justice,社会学与社工,f8bf8d5c-2f50-48aa-9fad-57528d9413d4,"City, University of London"
"MA Race, Media & Social Justice",社会学与社工,e11b980a-30f1-4d3b-bfd3-eb8d96922874,"Goldsmiths, University of London"
MA Applied Anthropology & Community Development / Community Arts,社会学与社工,be35ace3-d3b6-4601-8012-05822dd3aa8d,"Goldsmiths, University of London"
MA Applied Anthropology and Community & Youth Work,社会学与社工,a09a5888-85c1-4cfc-b474-7dd898484037,"Goldsmiths, University of London"
MA Understanding Domestic Violence & Sexual Abuse,社会学与社工,aa13e31f-4e4e-41f3-a6c8-bc9b88cfe55a,"Goldsmiths, University of London"
"MA Human Rights, Culture & Social Justice",社会学与社工,af5f25cb-ed46-408f-ac69-ce45e4ec39e4,"Goldsmiths, University of London"
MSc Social Research,社会学与社工,b6630fe5-d3f6-4e1e-aee7-7df9af22490c,"Goldsmiths, University of London"
MA Social Anthropology,社会学与社工,63fccce8-a47c-4274-9f42-bdde49b8d9a0,"Goldsmiths, University of London"
MA Social Work,社会学与社工,bef15f13-7e12-484d-9291-d43f1fcc7ba8,Coventry University
MA Anthropology of Food,社会学与社工,655ad25c-319a-4925-88dd-d4ea4b70f2bb,"SOAS, University of London"
MA Anthropology of Global Futures and Sustainability,社会学与社工,1226041a-ac98-44f3-a8d3-354ed7d87833,"SOAS, University of London"
"MSc Humanitarianism, Aid and Conflict",社会学与社工,33bd410c-b0e7-4371-bac7-05857ceb521c,"SOAS, University of London"
Master of Social Sciences (with specializations),社会学与社工,1f60b796-8cea-4de4-af78-f6af5bdfd0c7,Hong Kong Metropolitan University
MA Medical Anthropology and Mental Health,社会学与社工,15cfc084-24fd-4e57-948d-60bd07f4bb77,"SOAS, University of London"
MA Criminology,社会学与社工,982a105c-d36c-45f4-8f98-503508ec972a,Coventry University
MA Global Criminology,社会学与社工,2b869468-905f-461c-8084-40506239f09e,University of Westminster
MA in Sociology and Social Research,社会学与社工,b8e1538d-a108-4cb2-b84a-cd1bef6d5fdd,Boston College
Master of Social Work,社会学与社工,153be915-df0d-4f84-825a-d0c3f6587d95,Boston College
Master of Social Work,社会学与社工,9b935e75-cd03-4dd3-9884-2fef6cb60130,University of Georgia
MS in Sociology,社会学与社工,c7cf399a-cdca-465f-b1fa-958e9b737903,Brigham Young University-Provo
MA Sociology,社会学与社工,41f5fa23-8833-4dc0-aaba-423e9c73b2a7,"Goldsmiths, University of London"
MA Social Work,社会学与社工,39a54fbd-3d86-4bd2-9cb3-4d39c7bb81f3,"Goldsmiths, University of London"
MA Sociology and Social Research,社会学与社工,2f70b0b6-762f-48cc-ae31-49877912aece,Coventry University
MA Anthropology of Food and Intensive Language,社会学与社工,dfde5fcb-89b0-4ee0-bede-ada40f11cc05,"SOAS, University of London"
MA Social Anthropology and Intensive Language,社会学与社工,dff4d3b3-7ca6-4d3d-8704-504820ba7c28,"SOAS, University of London"
MA Migration and Diaspora Studies and Intensive Language,社会学与社工,0d5d02be-ab56-4f90-9e91-785b83fec15d,"SOAS, University of London"
MA Sociology (Inventive Urban Research),社会学与社工,81e6793d-3a9a-4c92-a270-6aac68823eb4,"Goldsmiths, University of London"
Master of Social Work,社会学与社工,b21d393c-4e7d-47e5-b55f-99606430e9d5,Hong Kong Shue Yan University
MSocSc Sustainable Tourism,旅游酒店管理,57086de4-115b-4528-82b6-38c38d1b5a8c,The Chinese University of Hong Kong
MSc Leadership for Experience Economy,旅游酒店管理,ef5a7aa8-6bf8-4ca6-99a7-6f0e5cb74e30,The Chinese University of Hong Kong
Master of International Sustainable Tourism Management,旅游酒店管理,407b6abb-1d9b-4f54-ad00-6576537d243d,Monash University
"Master of Tourism, Hotel and Event Management (1.5 Years)",旅游酒店管理,770225ff-ce7a-4f74-bf28-d376cffbef89,The University of Queensland
"Master of Tourism, Hotel and Event Management (2 Years)",旅游酒店管理,23dec100-dfc2-40a7-b4cc-7a39663df72d,The University of Queensland
MSc International Hospitality Management,旅游酒店管理,20c1ddc8-5f15-4b7f-8e66-b4f6b0119b38,The Hong Kong Polytechnic University
MSc International Tourism and Event Management,旅游酒店管理,11ff2509-74a0-4b67-99ee-d3a9da466e4d,The Hong Kong Polytechnic University
MSc International Wine Management,旅游酒店管理,36cb2eec-d124-4f70-9ff7-6bbdbf8d4f8d,The Hong Kong Polytechnic University
MSc Global Hospitality Business,旅游酒店管理,c50eac97-63ed-45f7-88db-ed0ef758e773,The Hong Kong Polytechnic University
MSc Luxury Experiences Management,旅游酒店管理,c58f3e61-acd5-4964-bf7e-36039fa91506,The Hong Kong Polytechnic University
MSc Innovation and Entrepreneurship in Hospitality,旅游酒店管理,fb22031d-bd01-430e-a61a-b7f9d969e0dd,The Hong Kong Polytechnic University
MSc Artificial Intelligence in Hospitality,旅游酒店管理,604b30c0-1638-4d76-bc21-d101e42027e9,The Hong Kong Polytechnic University
MSc Management & Sustainable Tourism,旅游酒店管理,b1130993-7584-4250-9653-10d84af90c37,University of Glasgow
MSc Sustainable Tourism & Global Challenges,旅游酒店管理,51f0b5e3-3bbb-4165-ae59-32d2846d678f,University of Glasgow
MSc Tourism & Heritage,旅游酒店管理,ecbf34cc-31b1-4a1c-9e7c-30f0a08da02b,University of Glasgow
"Master of Tourism, Events and Hospitality Management",旅游酒店管理,dfa271f3-46f2-4418-826c-2109e1ac70b2,The University of Adelaide
MSc International Tourism Management and Marketing,旅游酒店管理,e8de4169-fe07-47fd-86af-33c99bf13a92,University of Nottingham
MSc Tourism Development,旅游酒店管理,5f21910b-5e2c-407e-a9b0-dfdc6cabfc60,University of Science Malaysia
Master in Tourism Planning,旅游酒店管理,6e8e0b07-4390-4361-b8e4-fcdaec8a680d,Universiti Teknologi Malaysia
MSc Sustainable Business Management (Tourism),旅游酒店管理,1954d1c6-8c5e-4bf9-b531-216234d51f98,University of Exeter
MSc Tourism Marketing Management,旅游酒店管理,0194cf7a-93f6-4820-9b26-04eca830b0c4,University of Strathclyde
MSc International Events Management,旅游酒店管理,a426b0e3-d746-4991-ad76-bb32e123959d,University of Surrey
MSc International Hotel Management,旅游酒店管理,7b8d345c-9134-47e9-8adc-b4ca3169fd07,University of Surrey
MSc International Tourism Management,旅游酒店管理,6f9b3258-d7f5-469d-96a9-43c6fc631e69,University of Surrey
MSc Strategic Hotel Management,旅游酒店管理,33bd0956-9334-421a-8a42-61297020c3a9,University of Surrey
MSc International Integrated Resort Management,旅游酒店管理,2a8958f6-00dd-4361-a968-2be1892839ff,University of Macau
Master of International Tourism Management,旅游酒店管理,bae36249-44e8-4418-8806-623fb1591895,Macau University of Science and Technology
Master of Hotel Management,旅游酒店管理,b1b3bf7a-f541-4ac2-8d8c-359c29125c47,Macau University of Science and Technology
MSc International Hospitality Management,旅游酒店管理,19f45d6c-3804-45c0-9db0-133eb1d21e96,University of Essex
Master of Science in Wine and Hospitality Management,旅游酒店管理,d30e0a6e-9a00-43e7-bb9c-582ca82ac9f9,KEDGE Business School
MSc in Hospitality Management,旅游酒店管理,469fd4fc-c373-4b5e-904e-43236678dee2,ESSEC Business School
MSc in International Hospitality Management,旅游酒店管理,a335e319-5d80-406c-9b2c-965716291c76,EMLYON Business School
Master of International Hospitality and Tourism Management (Chinese),旅游酒店管理,ef50b638-7632-49cd-b291-4a696be6ba96,City University of Macau
Master of International Hospitality and Tourism Management (English),旅游酒店管理,b0e16503-f6e8-479a-bd2f-294dc583ce0d,City University of Macau
Master of International Hotel Management (Chinese),旅游酒店管理,f94de939-c9c9-46f4-96ca-d91857704c59,City University of Macau
Master of International Hotel Management (English),旅游酒店管理,b895e600-bcf0-4f35-be76-e3c21e64fa17,City University of Macau
MSc in Hospitality & Tourism Management,旅游酒店管理,3ba4f7b6-7ee7-48a9-a88b-c57d787bc472,ESCP Business School
"MSc Tourism, Society and Environment",旅游酒店管理,bd6e9bc1-279e-4e60-a46a-ca0940f7b73a,Wageningen University & Research
MA Event Design and Management,旅游酒店管理,fb399437-2b50-418e-bae5-73ae5560f330,University of Westminster
MA Tourism Management,旅游酒店管理,8aed3d8f-ea10-4797-8313-33278c4ef25e,University of Westminster
